bx,by,m_5p
2139583.3333333335,-1832291.6666666665,5.746124082964673e+16
2139583.3333333335,-1770833.3333333333,5.871512637925164e+16
2139583.3333333335,-1709375.0,6.0429639023813256e+16
2139583.3333333335,-1647916.6666666665,6.219421634147758e+16
2139583.3333333335,-1586458.3333333333,6.4010320247093496e+16
2139583.3333333335,-1525000.0,6.683439175686164e+16
2139583.3333333335,-1463541.6666666665,6.978305848598656e+16
2139583.3333333335,-1402083.3333333333,7.338799116412525e+16
2139583.3333333335,-1340625.0,7.71791515585014e+16
2139583.3333333335,-1279166.6666666665,8.234268041029792e+16
2139583.3333333335,-1217708.3333333333,8.912509381337469e+16
2139583.3333333335,-1156250.0,9.716279515771074e+16
2139583.3333333335,-1094791.6666666665,1.0823681396971946e+17
2139583.3333333335,-1033333.3333333333,1.2232071190499318e+17
2139583.3333333335,-971875.0,1.4227382251756931e+17
2139583.3333333335,-910416.6666666665,1.71543789634288e+17
2139583.3333333335,-848958.333333333,2.190912332586864e+17
2139583.3333333335,-787500.0,3.072557365267457e+17
2139583.3333333335,-726041.6666666665,5.232991146814972e+17
2139583.3333333335,-664583.333333333,1.8170839820114696e+18
2139583.3333333335,-603125.0,1.1139738599948023e+18
2139583.3333333335,-541666.6666666665,4.4030133272024384e+17
2139583.3333333335,-480208.333333333,2.7581952105068346e+17
2139583.3333333335,-418750.0,2.024184057376065e+17
2139583.3333333335,-357291.6666666665,1.6311729092278483e+17
2139583.3333333335,-295833.333333333,1.3823722273578968e+17
2139583.3333333335,-234375.0,1.2232071190499318e+17
2139583.3333333335,-172916.6666666665,1.1139738599947971e+17
2139583.3333333335,-111458.33333333302,1.051659138426301e+17
2139583.3333333335,-50000.0,1.0144952080687406e+17
2201041.666666667,-3000000.0,5.34718241531975e+16
2201041.666666667,-2938541.6666666665,5.34718241531975e+16
2201041.666666667,-2877083.3333333335,5.308844442309865e+16
2201041.666666667,-2815625.0,5.308844442309865e+16
2201041.666666667,-2754166.6666666665,5.308844442309865e+16
2201041.666666667,-2692708.3333333335,5.308844442309865e+16
2201041.666666667,-2631250.0,5.308844442309865e+16
2201041.666666667,-2569791.6666666665,5.308844442309865e+16
2201041.666666667,-2508333.3333333335,5.308844442309865e+16
2201041.666666667,-2446875.0,5.34718241531975e+16
2201041.666666667,-2385416.6666666665,5.34718241531975e+16
2201041.666666667,-2323958.333333333,5.385797247105681e+16
2201041.666666667,-2262500.0,5.4246909370112776e+16
2201041.666666667,-2201041.6666666665,5.4638654988185224e+16
2201041.666666667,-2139583.333333333,5.5033229608519016e+16
2201041.666666667,-2078125.0,5.543065366083505e+16
2201041.666666667,-2016666.6666666665,5.62341325190347e+16
2201041.666666667,-1955208.3333333333,5.704925797046278e+16
2201041.666666667,-1893750.0,5.787619883491184e+16
2201041.666666667,-1832291.6666666665,5.871512637925164e+16
2201041.666666667,-1770833.3333333333,5.999637348507703e+16
2201041.666666667,-1709375.0,6.174829922059553e+16
2201041.666666667,-1647916.6666666665,6.355138211119666e+16
2201041.666666667,-1586458.3333333333,6.540711597277768e+16
2201041.666666667,-1525000.0,6.780317017152501e+16
2201041.666666667,-1463541.6666666665,7.079457843841397e+16
2201041.666666667,-1402083.3333333333,7.391796465554587e+16
2201041.666666667,-1340625.0,7.77365030238776e+16
2201041.666666667,-1279166.6666666665,8.29373204479627e+16
2201041.666666667,-1217708.3333333333,8.912509381337469e+16
2201041.666666667,-1156250.0,9.646616199112021e+16
2201041.666666667,-1094791.6666666665,1.0592537251772898e+17
2201041.666666667,-1033333.3333333333,1.1885022274370189e+17
2201041.666666667,-971875.0,1.362620755981176e+17
2201041.666666667,-910416.6666666665,1.6078665490525648e+17
2201041.666666667,-848958.333333333,1.9952623149688902e+17
2201041.666666667,-787500.0,2.6416483203861078e+17
2201041.666666667,-726041.6666666665,3.981071705534982e+17
2201041.666666667,-664583.333333333,8.293732044796308e+17
2201041.666666667,-603125.0,4.499093305740639e+18
2201041.666666667,-541666.6666666665,6.780317017152436e+17
2201041.666666667,-480208.333333333,3.5995648313608934e+17
2201041.666666667,-418750.0,2.4759963492497933e+17
2201041.666666667,-357291.6666666665,1.910952974970444e+17
2201041.666666667,-295833.333333333,1.5848931924611232e+17
2201041.666666667,-234375.0,1.3823722273578968e+17
2201041.666666667,-172916.6666666665,1.2498992285241534e+17
2201041.666666667,-111458.33333333302,1.1715207898315562e+17
2201041.666666667,-50000.0,1.1301211428785667e+17
2262500.0,-3000000.0,5.5033229608519016e+16
2262500.0,-2938541.6666666665,5.4638654988185224e+16
2262500.0,-2877083.3333333335,5.4638654988185224e+16
2262500.0,-2815625.0,5.4638654988185224e+16
2262500.0,-2754166.6666666665,5.4638654988185224e+16
2262500.0,-2692708.3333333335,5.4638654988185224e+16
2262500.0,-2631250.0,5.4638654988185224e+16
2262500.0,-2569791.6666666665,5.4638654988185224e+16
2262500.0,-2508333.3333333335,5.4638654988185224e+16
2262500.0,-2446875.0,5.4638654988185224e+16
2262500.0,-2385416.6666666665,5.5033229608519016e+16
2262500.0,-2323958.333333333,5.5033229608519016e+16
2262500.0,-2262500.0,5.543065366083505e+16
2262500.0,-2201041.6666666665,5.5830947722388824e+16
2262500.0,-2139583.333333333,5.62341325190347e+16
2262500.0,-2078125.0,5.704925797046278e+16
2262500.0,-2016666.6666666665,5.746124082964673e+16
2262500.0,-1955208.3333333333,5.8294153471360824e+16
2262500.0,-1893750.0,5.9139139355118824e+16
2262500.0,-1832291.6666666665,6.0429639023813256e+16
2262500.0,-1770833.3333333333,6.174829922059553e+16
2262500.0,-1709375.0,6.309573444801951e+16
2262500.0,-1647916.6666666665,6.4472572617953976e+16
2262500.0,-1586458.3333333333,6.683439175686164e+16
2262500.0,-1525000.0,6.8785991230880936e+16
2262500.0,-1463541.6666666665,7.182076058301749e+16
2262500.0,-1402083.3333333333,7.498942093324574e+16
2262500.0,-1340625.0,7.886330980974435e+16
2262500.0,-1279166.6666666665,8.353625469578232e+16
2262500.0,-1217708.3333333333,8.912509381337469e+16
2262500.0,-1156250.0,9.577452351172458e+16
2262500.0,-1094791.6666666665,1.0441190029805614e+17
2262500.0,-1033333.3333333333,1.1631212760441822e+17
2262500.0,-971875.0,1.3144679457894174e+17
2262500.0,-910416.6666666665,1.5288856344257712e+17
2262500.0,-848958.333333333,1.8302061063110662e+17
2262500.0,-787500.0,2.3374912831535075e+17
2262500.0,-726041.6666666665,3.231283031522556e+17
2262500.0,-664583.333333333,5.3857972471057056e+17
2262500.0,-603125.0,1.6548170999431816e+18
2262500.0,-541666.6666666665,1.4125375446227502e+18
2262500.0,-480208.333333333,5.121238479575199e+17
2262500.0,-418750.0,3.139604912884146e+17
2262500.0,-357291.6666666665,2.3040929760558563e+17
2262500.0,-295833.333333333,1.8567353246307232e+17
2262500.0,-234375.0,1.584893192461112e+17
2262500.0,-172916.6666666665,1.4125375446227538e+17
2262500.0,-111458.33333333302,1.3144679457894174e+17
2262500.0,-50000.0,1.2589254117941674e+17
2323958.3333333335,-3000000.0,5.664022892629938e+16
2323958.3333333335,-2938541.6666666665,5.62341325190347e+16
2323958.3333333335,-2877083.3333333335,5.62341325190347e+16
2323958.3333333335,-2815625.0,5.62341325190347e+16
2323958.3333333335,-2754166.6666666665,5.62341325190347e+16
2323958.3333333335,-2692708.3333333335,5.5830947722388824e+16
2323958.3333333335,-2631250.0,5.62341325190347e+16
2323958.3333333335,-2569791.6666666665,5.62341325190347e+16
2323958.3333333335,-2508333.3333333335,5.62341325190347e+16
2323958.3333333335,-2446875.0,5.62341325190347e+16
2323958.3333333335,-2385416.6666666665,5.664022892629938e+16
2323958.3333333335,-2323958.333333333,5.664022892629938e+16
2323958.3333333335,-2262500.0,5.704925797046278e+16
2323958.3333333335,-2201041.6666666665,5.746124082964673e+16
2323958.3333333335,-2139583.333333333,5.787619883491184e+16
2323958.3333333335,-2078125.0,5.8294153471360824e+16
2323958.3333333335,-2016666.6666666665,5.9139139355118824e+16
2323958.3333333335,-1955208.3333333333,5.999637348507703e+16
2323958.3333333335,-1893750.0,6.086603340211347e+16
2323958.3333333335,-1832291.6666666665,6.174829922059553e+16
2323958.3333333335,-1770833.3333333333,6.309573444801951e+16
2323958.3333333335,-1709375.0,6.4472572617953976e+16
2323958.3333333335,-1647916.6666666665,6.587945534419233e+16
2323958.3333333335,-1586458.3333333333,6.780317017152501e+16
2323958.3333333335,-1525000.0,7.028699885226691e+16
2323958.3333333335,-1463541.6666666665,7.286181745132294e+16
2323958.3333333335,-1402083.3333333333,7.607640819262744e+16
2323958.3333333335,-1340625.0,7.94328234724283e+16
2323958.3333333335,-1279166.6666666665,8.413951416451965e+16
2323958.3333333335,-1217708.3333333333,8.912509381337469e+16
2323958.3333333335,-1156250.0,9.577452351172458e+16
2323958.3333333335,-1094791.6666666665,1.0366329284376971e+17
2323958.3333333335,-1033333.3333333333,1.1382823452540366e+17
2323958.3333333335,-971875.0,1.2680167779065773e+17
2323958.3333333335,-910416.6666666665,1.453784385607661e+17
2323958.3333333335,-848958.333333333,1.71543789634288e+17
2323958.3333333335,-787500.0,2.0983358470946624e+17
2323958.3333333335,-726041.6666666665,2.7581952105068346e+17
2323958.3333333335,-664583.333333333,4.038778168243255e+17
2323958.3333333335,-603125.0,7.829787941891048e+17
2323958.3333333335,-541666.6666666665,6.401032024709228e+18
2323958.3333333335,-480208.333333333,8.597555737274697e+17
2323958.3333333335,-418750.0,4.2780908198763744e+17
2323958.3333333335,-357291.6666666665,2.8798840332201328e+17
2323958.3333333335,-295833.333333333,2.2067340690846083e+17
2323958.3333333335,-234375.0,1.8434229924091306e+17
2323958.3333333335,-172916.6666666665,1.6078665490525648e+17
2323958.3333333335,-111458.33333333302,1.4748572927641184e+17
2323958.3333333335,-50000.0,1.4125375446227538e+17
2385416.666666667,-3000000.0,5.787619883491184e+16
2385416.666666667,-2938541.6666666665,5.787619883491184e+16
2385416.666666667,-2877083.3333333335,5.787619883491184e+16
2385416.666666667,-2815625.0,5.787619883491184e+16
2385416.666666667,-2754166.6666666665,5.787619883491184e+16
2385416.666666667,-2692708.3333333335,5.746124082964673e+16
2385416.666666667,-2631250.0,5.787619883491184e+16
2385416.666666667,-2569791.6666666665,5.787619883491184e+16
2385416.666666667,-2508333.3333333335,5.787619883491184e+16
2385416.666666667,-2446875.0,5.787619883491184e+16
2385416.666666667,-2385416.6666666665,5.8294153471360824e+16
2385416.666666667,-2323958.333333333,5.8294153471360824e+16
2385416.666666667,-2262500.0,5.871512637925164e+16
2385416.666666667,-2201041.6666666665,5.9139139355118824e+16
2385416.666666667,-2139583.333333333,5.956621435290081e+16
2385416.666666667,-2078125.0,5.999637348507703e+16
2385416.666666667,-2016666.6666666665,6.086603340211347e+16
2385416.666666667,-1955208.3333333333,6.174829922059553e+16
2385416.666666667,-1893750.0,6.264335366568841e+16
2385416.666666667,-1832291.6666666665,6.355138211119666e+16
2385416.666666667,-1770833.3333333333,6.4472572617953976e+16
2385416.666666667,-1709375.0,6.587945534419233e+16
2385416.666666667,-1647916.6666666665,6.780317017152501e+16
2385416.666666667,-1586458.3333333333,6.92827312472677e+16
2385416.666666667,-1525000.0,7.182076058301749e+16
2385416.666666667,-1463541.6666666665,7.391796465554587e+16
2385416.666666667,-1402083.3333333333,7.71791515585014e+16
2385416.666666667,-1340625.0,8.058421877614862e+16
2385416.666666667,-1279166.6666666665,8.474713008888152e+16
2385416.666666667,-1217708.3333333333,8.976871324473203e+16
2385416.666666667,-1156250.0,9.577452351172458e+16
2385416.666666667,-1094791.6666666665,1.0292005271944291e+17
2385416.666666667,-1033333.3333333333,1.122018454301964e+17
2385416.666666667,-971875.0,1.2409377607517154e+17
2385416.666666667,-910416.6666666665,1.3923550682035787e+17
2385416.666666667,-848958.333333333,1.6078665490525648e+17
2385416.666666667,-787500.0,1.924752976905649e+17
2385416.666666667,-726041.6666666665,2.405747260933953e+17
2385416.666666667,-664583.333333333,3.278121151393487e+17
2385416.666666667,-603125.0,5.1582216507230637e+17
2385416.666666667,-541666.6666666665,1.268016777906565e+18
2385416.666666667,-480208.333333333,2.493876828182924e+18
2385416.666666667,-418750.0,6.540711597277798e+17
2385416.666666667,-357291.6666666665,3.785515249258633e+17
2385416.666666667,-295833.333333333,2.7187858440036384e+17
2385416.666666667,-234375.0,2.1752040340195334e+17
2385416.666666667,-172916.6666666665,1.8701437922427862e+17
2385416.666666667,-111458.33333333302,1.6909275496811005e+17
2385416.666666667,-50000.0,1.5963385442879494e+17
2446875.0,-3000000.0,5.999637348507703e+16
2446875.0,-2938541.6666666665,5.956621435290081e+16
2446875.0,-2877083.3333333335,5.956621435290081e+16
2446875.0,-2815625.0,5.956621435290081e+16
2446875.0,-2754166.6666666665,5.956621435290081e+16
2446875.0,-2692708.3333333335,5.956621435290081e+16
2446875.0,-2631250.0,5.956621435290081e+16
2446875.0,-2569791.6666666665,5.956621435290081e+16
2446875.0,-2508333.3333333335,5.956621435290081e+16
2446875.0,-2446875.0,5.956621435290081e+16
2446875.0,-2385416.6666666665,5.999637348507703e+16
2446875.0,-2323958.333333333,5.999637348507703e+16
2446875.0,-2262500.0,6.0429639023813256e+16
2446875.0,-2201041.6666666665,6.086603340211347e+16
2446875.0,-2139583.333333333,6.130557921498226e+16
2446875.0,-2078125.0,6.174829922059553e+16
2446875.0,-2016666.6666666665,6.264335366568841e+16
2446875.0,-1955208.3333333333,6.355138211119666e+16
2446875.0,-1893750.0,6.4472572617953976e+16
2446875.0,-1832291.6666666665,6.540711597277768e+16
2446875.0,-1770833.3333333333,6.635520572797881e+16
2446875.0,-1709375.0,6.780317017152501e+16
2446875.0,-1647916.6666666665,6.92827312472677e+16
2446875.0,-1586458.3333333333,7.130582352515829e+16
2446875.0,-1525000.0,7.338799116412525e+16
2446875.0,-1463541.6666666665,7.553095919585826e+16
2446875.0,-1402083.3333333333,7.829787941891011e+16
2446875.0,-1340625.0,8.175230379436515e+16
2446875.0,-1279166.6666666665,8.535913392913704e+16
2446875.0,-1217708.3333333333,9.041698059234549e+16
2446875.0,-1156250.0,9.577452351172458e+16
2446875.0,-1094791.6666666665,1.0218214144264986e+17
2446875.0,-1033333.3333333333,1.1059869434355563e+17
2446875.0,-971875.0,1.2144370270887373e+17
2446875.0,-910416.6666666665,1.3528511027866549e+17
2446875.0,-848958.333333333,1.5288856344257712e+17
2446875.0,-787500.0,1.7911213060046106e+17
2446875.0,-726041.6666666665,2.159608360060778e+17
2446875.0,-664583.333333333,2.778113596642556e+17
2446875.0,-603125.0,3.9241897584845594e+17
2446875.0,-541666.6666666665,6.780317017152436e+17
2446875.0,-480208.333333333,2.6227083564681856e+18
2446875.0,-418750.0,1.3335214321633206e+18
2446875.0,-357291.6666666665,5.503322960851927e+17
2446875.0,-295833.333333333,3.522694651473118e+17
2446875.0,-234375.0,2.6607250597988205e+17
2446875.0,-172916.6666666665,2.2067340690846083e+17
2446875.0,-111458.33333333302,1.9526526717868362e+17
2446875.0,-50000.0,1.8302061063110662e+17
2508333.3333333335,-3000000.0,6.174829922059553e+16
2508333.3333333335,-2938541.6666666665,6.130557921498226e+16
2508333.3333333335,-2877083.3333333335,6.130557921498226e+16
2508333.3333333335,-2815625.0,6.130557921498226e+16
2508333.3333333335,-2754166.6666666665,6.130557921498226e+16
2508333.3333333335,-2692708.3333333335,6.130557921498226e+16
2508333.3333333335,-2631250.0,6.130557921498226e+16
2508333.3333333335,-2569791.6666666665,6.130557921498226e+16
2508333.3333333335,-2508333.3333333335,6.130557921498226e+16
2508333.3333333335,-2446875.0,6.174829922059553e+16
2508333.3333333335,-2385416.6666666665,6.174829922059553e+16
2508333.3333333335,-2323958.333333333,6.219421634147758e+16
2508333.3333333335,-2262500.0,6.264335366568841e+16
2508333.3333333335,-2201041.6666666665,6.264335366568841e+16
2508333.3333333335,-2139583.333333333,6.355138211119666e+16
2508333.3333333335,-2078125.0,6.4010320247093496e+16
2508333.3333333335,-2016666.6666666665,6.4472572617953976e+16
2508333.3333333335,-1955208.3333333333,6.540711597277768e+16
2508333.3333333335,-1893750.0,6.635520572797881e+16
2508333.3333333335,-1832291.6666666665,6.731703824145036e+16
2508333.3333333335,-1770833.3333333333,6.8292812717331e+16
2508333.3333333335,-1709375.0,6.978305848598656e+16
2508333.3333333335,-1647916.6666666665,7.130582352515829e+16
2508333.3333333335,-1586458.3333333333,7.286181745132294e+16
2508333.3333333335,-1525000.0,7.498942093324574e+16
2508333.3333333335,-1463541.6666666665,7.71791515585014e+16
2508333.3333333335,-1402083.3333333333,8.000644989442664e+16
2508333.3333333335,-1340625.0,8.29373204479627e+16
2508333.3333333335,-1279166.6666666665,8.659643233600667e+16
2508333.3333333335,-1217708.3333333333,9.10699294212768e+16
2508333.3333333335,-1156250.0,9.646616199112021e+16
2508333.3333333335,-1094791.6666666665,1.0218214144264986e+17
2508333.3333333335,-1033333.3333333333,1.0980572910890723e+17
2508333.3333333335,-971875.0,1.1970850304957366e+17
2508333.3333333335,-910416.6666666665,1.3144679457894174e+17
2508333.3333333335,-848958.333333333,1.4748572927641184e+17
2508333.3333333335,-787500.0,1.6788040181225702e+17
2508333.3333333335,-726041.6666666665,1.9809567785503526e+17
2508333.3333333335,-664583.333333333,2.423120434052991e+17
2508333.3333333335,-603125.0,3.185114139350016e+17
2508333.3333333335,-541666.6666666665,4.731512589614813e+17
2508333.3333333335,-480208.333333333,9.305720409297012e+17
2508333.3333333335,-418750.0,9.508784390885239e+18
2508333.3333333335,-357291.6666666665,9.716279515771049e+17
2508333.3333333335,-295833.333333333,4.904841751712265e+17
2508333.3333333335,-234375.0,3.373844017221358e+17
2508333.3333333335,-172916.6666666665,2.6607250597988205e+17
2508333.3333333335,-111458.33333333302,2.2875732003183942e+17
